,day,size,250,out_250,500,out_500,1000,out_1000,2000,out_2000
0,2023-09-26 00:00:00,105,1,0.32982492555252746,0,0.3837599882333987,0,0.5112211343545263,0,0.35859605342446677
0,2023-09-27 00:00:00,73,0,0.2657484730925544,1,0.3158582985023666,0,0.5128284067461676,0,0.3606835975168842
0,2023-09-28 00:00:00,79,0,0.2636010868821993,0,0.3023145329173679,0,0.46658077671410964,0,0.20459105696707133
0,2023-09-29 00:00:00,102,0,0.33247272455019244,0,0.37498292492791135,0,0.471577978430134,0,0.27265324232757293
0,2023-09-30 00:00:00,68,0,0.30421591042233215,1,0.37232930959136684,0,0.5426414764829617,0,0.38349533862933977
0,2023-10-01 00:00:00,55,1,0.3013256632968456,1,0.4271228179568947,0,0.5788139556094738,3,0.43657668858491167
0,2023-10-02 00:00:00,119,0,0.33694118832888637,1,0.40620442544043167,0,0.5270077764131093,2,0.39784388461173986
0,2023-10-03 00:00:00,81,0,0.30876063519733926,0,0.2573303260293616,2,0.46505626844789305,1,0.2238223202111891
0,2023-10-04 00:00:00,127,1,0.3038774522014285,0,0.36565340491096215,0,0.5014668234708689,3,0.36990365729263996
0,2023-10-05 00:00:00,26,1,0.3214215783083471,2,0.4758267019136409,0,0.5589424281192533,0,0.4058796110012742
0,2023-10-06 00:00:00,55,3,0.2581345033109498,0,0.29139495731396786,2,0.4965092314970139,0,0.2739056282084752
0,2023-10-07 00:00:00,11,0,0.299846470129115,2,0.24872941654413358,0,0.4274730060532024,0,0.05256567226655434
0,2023-10-08 00:00:00,20,0,0.3252820175338098,0,0.4197039817123108,0,0.5158901117864926,2,0.3123092553504725
0,2023-10-09 00:00:00,75,0,0.35130311648959084,1,0.40267768928234543,0,0.5463082031489411,0,0.4176096042192843
0,2023-10-10 00:00:00,33,0,0.26684924730507825,2,0.1767103086803072,1,0.4301709723788312,0,-0.0131393757383372
0,2023-10-11 00:00:00,50,0,0.28631730211231293,0,0.30598932915269905,0,0.4682731360876245,0,0.16420456705247238
0,2023-10-12 00:00:00,124,0,0.3173047316050214,0,0.3697574505248508,0,0.5112506556208909,2,0.35230347574549054
0,2023-10-13 00:00:00,67,0,0.29324607040706785,0,0.3860728597431707,1,0.4678301190766196,0,0.3474081041052413
0,2023-10-14 00:00:00,26,0,0.283640471490805,0,0.47650029393793086,0,0.40356060562604595,3,0.41224337833426555
0,2023-10-15 00:00:00,70,1,0.28789612910004275,1,0.38748179481850104,0,0.4991246478094025,0,0.4016709972044908
0,2023-10-16 00:00:00,104,0,0.3187065626950407,0,0.4192048120067953,0,0.5367668208627334,0,0.40703528230633257
0,2023-10-17 00:00:00,125,1,0.31526337752440137,1,0.429563117559522,2,0.5007144328432602,3,0.3779009688826795
0,2023-10-18 00:00:00,68,0,0.31766440124175377,0,0.3946273729572859,0,0.5437530374717676,1,0.35349765550585527
0,2023-10-19 00:00:00,80,2,0.27895689443529287,1,0.36872343464632046,0,0.5039730483681103,0,0.3527767180892035
0,2023-10-20 00:00:00,31,1,0.2988724079195677,1,0.28147840510104644,3,0.5197424350892209,1,0.2553536050920799
0,2023-10-21 00:00:00,55,2,0.3662051260680194,1,0.4589461699863958,1,0.6060128327124858,1,0.41767129121315294
0,2023-10-22 00:00:00,96,0,0.3191700906685076,1,0.4593149126940537,0,0.5786770004816189,0,0.5045474175650057
0,2023-10-23 00:00:00,89,0,0.2600273193326878,0,0.291182694974465,0,0.43670661754978446,1,0.2711479681026345
0,2023-10-24 00:00:00,100,0,0.29145079722502126,0,0.35023895012461564,2,0.49311436550918314,0,0.378562747026607
0,2023-10-25 00:00:00,104,0,0.2582473953719948,1,0.37852996541816136,1,0.5202642430767523,0,0.3905403305121738
0,2023-10-26 00:00:00,39,0,0.31771334221270625,1,0.331627360746997,0,0.5239894940294867,0,0.36031804422728914
0,2023-10-27 00:00:00,42,0,0.25488014054589364,2,0.34500063444097534,2,0.5834427832438503,0,0.3795854498354629
0,2023-10-28 00:00:00,16,0,0.30866662718551713,0,0.3052753062440283,0,0.43197385526955634,2,0.1494443825151848
0,2023-10-29 00:00:00,5,0,0.29495239269540663,0,0.33005217507270246,0,0.39291561795579355,0,0.08860036911066121
0,2023-10-30 00:00:00,28,0,0.24598804143953182,0,0.19798402419336625,0,0.4501850344604153,0,0.1810645960089545
0,2023-11-01 00:00:00,47,0,0.2716802687705774,1,0.34335125917522397,2,0.512275428358463,0,0.3311329545481614
0,2023-11-02 00:00:00,65,0,0.3132749770622243,1,0.3056460616212342,1,0.5294143125965155,0,0.3720148716396784
0,2023-11-03 00:00:00,113,1,0.2329735400635986,2,0.3908963866885643,0,0.5271489229593064,7,0.4389889096462606
0,2023-11-04 00:00:00,5,0,0.32714499850295153,1,0.44062643351315,0,0.35720781949027847,0,0.4099407303433898
0,2023-11-05 00:00:00,36,2,0.379905707418545,0,0.4356108915509544,1,0.6269305633586123,2,0.6019029813173795
0,2023-11-06 00:00:00,126,8,0.2070125905523454,1,0.2781744157006618,2,0.41760930306764604,3,0.31875093876289756
0,2023-11-07 00:00:00,125,7,0.3031104835442834,3,0.395150936152699,3,0.5553509741927917,3,0.4329113965438495
0,2023-11-08 00:00:00,47,0,0.2644345941807421,1,0.24504357931579682,0,0.48406560406857035,0,0.22346121959399443
0,2023-11-09 00:00:00,82,1,0.2318059456334014,1,0.29766545420827883,0,0.4569415173499999,0,0.31977302474690805
0,2023-11-10 00:00:00,47,0,0.258396180322602,1,0.3368628239728703,0,0.5298539833727188,0,0.3722566685913939
0,2023-11-11 00:00:00,39,0,0.24437231028215903,0,0.38867371349363405,0,0.4443971937194647,0,0.3020159949252863
0,2023-11-12 00:00:00,51,0,0.35124902039464556,0,0.4835366676839226,1,0.5477062126906633,4,0.5871849790540555
0,2023-11-13 00:00:00,65,1,0.31578695795815137,0,0.43943473784428216,1,0.5323221835166451,0,0.4412181033043706
0,2023-11-14 00:00:00,59,0,0.31266384394884544,2,0.2517981848759004,1,0.4842326752270602,0,0.22867265155784164
0,2023-11-15 00:00:00,86,0,0.2866202172966644,0,0.35737865550722975,2,0.48161938231996526,0,0.41021701041873815
0,2023-11-16 00:00:00,78,0,0.2853592936659221,0,0.3212449224075334,1,0.48600860144507047,0,0.4390770553878098
0,2023-11-17 00:00:00,454,37,-0.15815710784269638,44,-0.19086236642626447,64,0.06249704622989594,4,0.09541228945440093
0,2023-11-18 00:00:00,852,85,-0.0267870400996237,65,-0.13242027490815955,13,-0.04307099412414604,0,1.3418006649276488
0,2023-11-19 00:00:00,890,4,-0.0328819628111717,3,-0.006752493177717125,0,0.1169429012086238,3,-0.036895810709105
0,2023-11-20 00:00:00,855,2,-0.02309638938198703,3,0.0011393704035353833,4,0.10708532229152302,2,-0.018316077718660013
0,2023-11-21 00:00:00,761,1,-0.07468420166493676,1,-0.07706029291078381,0,0.06790954338694984,0,-0.08894797903220655
0,2023-11-22 00:00:00,989,1,-0.06860711718639922,7,-0.07988228929851197,1,0.06263483521567086,0,-0.0986609383509202
0,2023-11-23 00:00:00,906,33,-0.11055874055351068,60,-0.11834741368942299,38,0.08908483050784823,10,-0.08152554850563241
0,2023-11-24 00:00:00,907,3,-0.008185216850837623,5,-0.0034410061702072653,1,0.15899428358090437,0,-0.029882064597784058
0,2023-11-25 00:00:00,856,12,-0.07019803305266423,9,-0.07235578917668704,7,0.09380814142303263,0,-0.09566245886203047
0,2023-11-26 00:00:00,1007,1,-0.04615856790929076,0,-0.04990985160206772,1,0.08154998896908418,2,-0.06710845537430098
0,2023-11-27 00:00:00,936,6,-0.04508471427933746,6,-0.04822586436326447,8,0.08607628406692155,7,-0.07885119059062833
0,2023-11-28 00:00:00,725,8,-0.04315217950181089,10,-0.018941634135144013,6,0.12606677115398088,3,-0.01620182367916747
0,2023-11-29 00:00:00,1012,6,0.0066112736707485235,11,0.006725933090774486,3,0.13287088006996578,2,-0.00483787999148322
0,2023-11-30 00:00:00,994,1,-0.011298034760906154,1,-0.00047808947850538366,2,0.11300745285311305,9,-0.02852219888842471
0,2023-12-01 00:00:00,1001,3,-0.018640594396509776,0,-0.023596260923192964,1,0.09919293141537408,7,-0.034808204969198966
0,2023-12-02 00:00:00,933,1,-0.06388122988368933,1,-0.04442939336073663,0,0.07467406784349984,0,-0.06802785586080463
0,2023-12-03 00:00:00,923,0,-0.0602602927781181,0,-0.04955299841264917,1,0.06331609983323268,2,-0.0754544444086125
0,2023-12-04 00:00:00,879,2,-0.06440476946639698,2,-0.06917036941008065,1,0.07472346771705252,0,-0.08307783262791268
0,2023-12-05 00:00:00,871,1,-0.0811046152622047,2,-0.07149885530563738,1,0.08701730390655772,1,-0.087023124179461
0,2023-12-06 00:00:00,700,0,-0.06314547041450709,3,-0.0560109142306011,1,0.10635941632823395,0,-0.04960478158122425
0,2023-12-07 00:00:00,761,2,-0.11331775487566333,7,-0.11256083572269361,35,0.09973468337615836,3,-0.05918210596936551
0,2023-12-08 00:00:00,762,2,-0.043358400426450235,7,-0.053600383871874956,4,0.07220537230190732,1,-0.052600302530732286
0,2023-12-14 00:00:00,837,3,-0.06605174553194813,2,-0.04543106681814721,3,0.07315550731373589,0,-0.038237156290186446
0,2023-12-15 00:00:00,978,0,-0.05306294548245542,0,-0.05121904483136541,3,0.08388420327508307,0,-0.07765047992339254
0,2023-12-16 00:00:00,770,2,-0.04055372475124134,1,-0.05455180952055966,3,0.07617784429174969,1,-0.20015752828205666
0,2023-12-17 00:00:00,177,5,-0.08364077362954019,4,-0.07210291812532577,8,0.1019596593515967,1,-0.06362781681263678
0,2023-12-18 00:00:00,873,1,-0.02759714010216398,0,-0.015150133264419509,0,0.10897680457759337,2,-0.023807017851630467
0,2023-12-19 00:00:00,912,1,-0.0687323287310108,0,-0.06607543710847988,0,0.051590349186762426,3,-0.08007201279799554
0,2023-12-20 00:00:00,958,0,-0.049857966878651884,1,-0.03289397422097351,0,0.11062912889209418,0,-0.04707746988364893
0,2023-12-21 00:00:00,869,17,-0.09090282063381216,43,-0.06255164129268125,34,0.08511946265275357,28,-0.09691104462274168
0,2023-12-22 00:00:00,1032,1,0.10646447084966582,1,0.11191198067963239,1,0.24243511850249577,1,0.10505729555881652
0,2023-12-23 00:00:00,1031,3,0.26072184021174283,4,0.2592201995507999,2,0.3956790925281937,12,0.24205167722848359
0,2023-12-24 00:00:00,1018,1,0.27128690125115296,1,0.2684247270291761,1,0.41420550330242745,4,0.254906394651709
0,2023-12-25 00:00:00,912,0,0.27589340610580776,0,0.28715240120486435,0,0.41222866601670916,1,0.24772678079104565
0,2023-12-26 00:00:00,828,4,0.27432010729083156,9,0.29515588311237323,7,0.4136120026284904,0,0.23312193272656775
0,2023-12-27 00:00:00,555,9,0.26199159691875845,9,0.28383548301851735,2,0.34411626030112524,0,0.08462330799121202
0,2023-12-28 00:00:00,787,0,0.2970936638488433,0,0.29157238397904656,3,0.4020474272870442,1,0.2806297000967222
0,2023-12-29 00:00:00,973,1,0.27409129721137454,1,0.25624843763959715,1,0.3833648579397347,10,0.2776874119333323
0,2023-12-30 00:00:00,917,0,0.2993804016724284,1,0.29208119006557637,3,0.41197307507572345,7,0.30053842435640143
0,2023-12-31 00:00:00,567,7,0.2692716831392544,14,0.1633179748654247,18,0.3369239561680789,2,0.04391961784486309
0,2024-01-01 00:00:00,776,1,0.282376842122169,9,0.17630669976640784,12,0.3451590267191068,0,0.1649309668641908
0,2024-01-02 00:00:00,691,9,0.24273010508766824,8,0.22313782875326577,5,0.39370476819336603,5,0.2660923536584004
0,2024-01-03 00:00:00,917,2,0.31328304207506874,2,0.30079187287940057,7,0.4173755941270452,25,0.3147929616299904
0,2024-01-04 00:00:00,856,3,0.2927462530610616,1,0.2799942827242943,2,0.4111674473112767,7,0.29652707451443666
0,2024-01-05 00:00:00,865,5,0.2574711077173519,11,0.2706621414418708,3,0.4370439015511536,3,0.26378632277839686
0,2024-01-06 00:00:00,1006,3,0.30600317733491045,1,0.3159084033383584,1,0.45798176517159717,4,0.323180788471704
0,2024-01-07 00:00:00,876,4,0.31831366010763046,8,0.31149069897664966,4,0.448420849884786,14,0.28927404897298753
0,2024-01-08 00:00:00,661,12,0.3324799066981392,16,0.326003599433589,15,0.45213469373564324,1,0.23757369598619912
0,2024-01-09 00:00:00,707,0,0.2763733591365379,3,0.24088950545659685,3,0.38097979922293745,10,0.13024720975765394
0,2024-01-10 00:00:00,744,4,0.30030852465811353,7,0.2914868578937141,5,0.4132570599077661,6,0.28933988855517484
0,2024-01-11 00:00:00,780,31,0.24602282733085257,37,0.1803651231752297,26,0.35043320520079063,12,0.22531994574565278
0,2024-01-12 00:00:00,829,17,0.2845022275714002,95,0.28437967761758653,89,0.4177137389144711,75,0.30227197283064455
0,2024-01-13 00:00:00,720,1,0.3180843501799611,1,0.35155432068126435,1,0.25417484915107225,2,-0.019509201858379142
0,2024-01-14 00:00:00,355,4,0.2965936168229842,7,0.22675019671110938,11,0.1717893374924265,0,-0.12972480989681703
0,2024-01-15 00:00:00,443,5,0.2673707736306915,3,0.25799002474914273,4,0.10379599330894801,1,-0.38785511824864527
0,2024-01-16 00:00:00,170,0,0.37783505829992015,1,0.43828007038919325,0,0.24102578475390568,0,-0.07260013997368238
0,2024-01-17 00:00:00,50,1,0.24442615091476905,0,0.21126020990455907,0,0.419875337639729,2,0.27149150710478387
0,2024-01-18 00:00:00,56,0,0.232406869455825,3,0.1426115762263108,1,0.4574377714250141,0,0.19582394382635862
0,2024-01-19 00:00:00,63,1,0.20262370334648172,0,0.12925229619984324,1,0.3891548935995585,0,0.24281818059909616
0,2024-01-20 00:00:00,19,0,0.32986963840135475,0,0.2749992467766297,0,0.3686174086926019,0,0.27985086387754354
0,2024-01-21 00:00:00,9,0,0.2090732015635061,0,0.24689145283683414,0,0.30476952710148697,0,0.1453717925776314
0,2024-01-22 00:00:00,50,1,0.2174006221796421,0,0.18883245112124916,0,0.30833546497004377,0,-0.1277770733934679
0,2024-01-23 00:00:00,95,2,0.30606171376842994,1,0.24649874227911991,1,0.33565360417984885,5,0.2367539216922545
0,2024-01-24 00:00:00,35,0,0.3396132134644091,0,0.2785290048650023,0,0.4399125676491436,0,0.36435586548322
0,2024-01-25 00:00:00,152,1,-0.01065395976625295,0,-0.26064222386115965,0,-0.08489552995799439,1,-0.4839135612540486
0,2024-01-26 00:00:00,22,0,0.19261939712419687,0,0.17464298422460153,0,0.27069862067911443,1,-0.09106812811484714
0,2024-01-27 00:00:00,36,0,0.3301094100065386,0,0.3680997347238595,0,0.4477270629723808,0,0.18448828243788803
0,2024-01-28 00:00:00,24,1,0.27958827103653394,0,0.40028790151416005,0,0.46029929751043763,0,0.23529090184234203
0,2024-01-29 00:00:00,66,0,0.2563894740263175,2,0.19317792829379346,1,0.43920881262687606,2,0.18921351637824194
0,2024-01-30 00:00:00,72,1,0.22821067350220642,0,0.1421809817145445,0,0.38523053574589783,1,0.2516879303294785
0,2024-01-31 00:00:00,33,0,0.2963542174937919,0,0.2552970827914262,0,0.3859025556874287,0,0.23154449194208412
0,2024-02-01 00:00:00,52,0,0.16447508531098384,1,0.13655944294898897,0,0.329131901874647,0,0.029545940038942224
0,2024-02-02 00:00:00,34,1,0.2671871650594934,2,0.27489357710820933,0,0.4014540491585405,0,0.2011267506029409
0,2024-02-03 00:00:00,39,0,0.35138211024033966,1,0.41450508131191294,1,0.035320971929191404,1,-0.27794662318587976
0,2024-02-04 00:00:00,5,0,0.31234990498561077,0,0.3446181207752451,0,0.3905723048118894,0,-0.08695488224680256
0,2024-02-05 00:00:00,48,1,0.20508967458203167,1,0.19357910451105312,1,0.3950965826560859,3,-0.011584984833637582
0,2024-02-06 00:00:00,36,1,0.19491944184144278,0,0.164849202754052,0,0.3974039013167244,0,0.008584327497442569
0,2024-02-07 00:00:00,35,0,0.23884336474304396,0,0.15013242732239895,0,0.4166265961010125,0,0.14007164990245072
0,2024-02-08 00:00:00,51,0,0.29100919486286814,0,0.2455301033450865,0,0.4598328474502234,3,0.20513408789152351
0,2024-02-09 00:00:00,37,0,0.23300783061403005,0,0.1849209527974448,1,0.44502324607170773,0,0.2225297596503232
0,2024-02-10 00:00:00,22,0,0.23402680205600213,1,0.1946428072059022,0,0.33137975133514075,0,0.23955342455214865
0,2024-02-11 00:00:00,9,0,0.21484603963464316,0,0.34332636037149666,0,0.42390564232865124,0,0.11777093435409304
0,2024-02-12 00:00:00,21,1,0.3162321282115076,0,0.29737263791686325,0,0.4538059529728852,0,0.24403847419457905
0,2024-02-13 00:00:00,68,3,0.18497880058514657,4,0.18346728109650107,2,0.3590101879104178,2,0.27320303883813385
0,2024-02-14 00:00:00,201,0,0.2541859337780008,0,0.2790634681692757,3,0.393125857650934,0,0.3252656126511626
0,2024-02-15 00:00:00,85,1,0.2793252840558731,0,0.35628818421442626,1,0.39751700835289566,0,0.3000072901218438
0,2024-02-16 00:00:00,31,1,0.36949340682030524,1,0.338861878486554,0,0.44758660984390825,0,-0.05232770238806239
0,2024-02-17 00:00:00,14,0,0.2988132581280075,0,0.2899162755258613,0,0.39440437740891005,0,0.1771876581307476
0,2024-02-18 00:00:00,15,0,0.20869837755779855,2,0.2759555855811065,0,0.4316585559256909,0,0.22512365887156469
0,2024-02-19 00:00:00,76,2,0.23170416551648637,2,0.20026512738475288,0,0.4216780870304425,1,0.28456156613427247
0,2024-02-20 00:00:00,109,3,0.309905036733047,2,0.23234619349871205,8,0.49652276696123737,8,0.32267803456719474
0,2024-02-21 00:00:00,65,0,0.22133936336328927,0,0.22574348853232493,1,0.39082106560956703,0,0.27283982592698824
0,2024-02-22 00:00:00,40,1,0.2570356449395062,0,0.2598564534237576,0,0.4776261915844589,0,0.22377934730352644
0,2024-02-23 00:00:00,30,0,0.3372380474731713,0,0.3915229620514343,0,0.3023837130417935,1,0.06082381715774209
0,2024-02-24 00:00:00,19,0,0.2951182959532828,0,0.3511303896970715,0,0.44983282749381287,1,0.1879458394448507
0,2024-02-25 00:00:00,16,0,0.26124164282505175,0,0.2667593097420598,0,0.4389445956791272,0,0.2779727690379239
0,2024-02-26 00:00:00,15,0,0.2631955036470642,0,0.23575608686394076,0,0.3495558966067325,0,0.07253070705998052
0,2024-02-27 00:00:00,73,5,0.15465784130046514,1,-0.034623544988146036,2,0.18115384978506005,2,0.01916967886933403
0,2024-02-28 00:00:00,59,6,0.19350720840196997,1,-0.014789841130110682,0,0.2307649374627575,0,0.02095474203117483
0,2024-02-29 00:00:00,51,1,0.2094311921328892,0,0.15915979273685607,3,0.43240101069911835,0,0.27022072837816596
0,2024-03-01 00:00:00,58,2,0.26558404364138155,1,0.27868919856202506,1,0.3409167921414192,0,0.1832244780378362
0,2024-03-02 00:00:00,31,0,-0.1410060404989565,0,-0.04172192942207871,0,0.11067788098007343,0,-0.44581523008179097
0,2024-03-03 00:00:00,13,0,0.258456959739303,0,0.26952023941399184,0,0.41248507441824406,0,0.28834815260755
